Utt#,Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1339,1311,Mother,Lily020004,Paddington sniffed the air happily .,Lily,2712.793,2720.921,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|2|JCT 6|2|PUNCT],[n:prop|Paddington] [v|sniff-PAST] [det:art|the] [n|air] [adv|happy&dadj-LY .],,,,,,,,,,MotherofLily_Lily020004_1311
1340,1312,Mother,Lily020004,"I like Portabello road , he said .",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|4|LP] [6|7|SUBJ] [7|4|ENUM 8|2|PUNCT],[pro:sub|I] [v|like] [n:prop|Portabello] [n|road cm|cm] [pro:sub|he] [v|say&PAST .],,,,,,,,,,MotherofLily_Lily020004_1312
1341,1313,Mother,Lily020004,I think I shall always do my shopping here from now on .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|6|SUBJ] [4|6|AUX] [5|6|JCT] [6|2|COMP] [7|8|MOD] [8|6|OBJ] [9|6|JCT] [10|6|JCT] [11|12|JCT] [12|10|POBJ 13|2|PUNCT],[pro:sub|I] [v|think] [pro:sub|I] [mod|shall] [adv|always] [v|do] [det:poss|my] [part|shop-PRESP] [adv|here] [prep|from] [adv|now] [prep|on .],,,,,,,,,,MotherofLily_Lily020004_1313
1342,1314,Lily,Lily020004,yay .,Lily,2720.921,2723.606,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,LilyofLily_Lily020004_1314
1343,1315,Mother,Lily020004,yay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020004_1315
1344,1316,Lily,Lily020004,xxx { get (?) } { down (?) } .,Lily,2723.606,2724.986,[],[] [1|0|ROOT] [2|1|JCT 3|1|PUNCT],[] [v|get] [adv|down .],,,,,,,,,,LilyofLily_Lily020004_1316
1345,1317,Mother,Lily020004,what book do you wanna read now ?,Lily,0.0,0.0,[],[1|2|MOD] [2|3|SUBJ] [3|6|SUBJ] [4|3|OBJ] [5|6|AUX] [6|0|ROOT] [7|6|JCT 8|6|PUNCT],[pro:int|what] [n|book] [v|do] [pro:per|you] [mod:aux|wanna] [v|read&ZERO] [adv|now ?],,,,,,,,,,MotherofLily_Lily020004_1317
1346,1318,Lily,Lily020004,this one .,Lily,2724.986,2728.21,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020004_1318
1347,1319,Mother,Lily020004,xxx .,Lily,0.0,0.0,gasp,[],[],,,,,,,,,,MotherofLily_Lily020004_1319
1348,1320,Mother,Lily020004,which book is that ?,Lily,2728.21,2729.52,[],[1|2|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED 5|3|PUNCT],[pro:rel|which] [n|book] [cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020004_1320
1349,1321,Lily,Lily020004,seaside .,Lily,2729.52,2733.503,[],[1|0|INCROOT 2|1|PUNCT],[n|seaside .],,,,,,,,,,LilyofLily_Lily020004_1321
1350,1322,Mother,Lily020004,Paddington at the seaside .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|1|JCT] [3|4|DET] [4|2|POBJ 5|1|PUNCT],[n:prop|Paddington] [prep|at] [det:art|the] [n|seaside .],,,,,,,,,,MotherofLily_Lily020004_1322
1351,1323,Mother,Lily020004,great .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adj|great .],,,,,,,,,,MotherofLily_Lily020004_1323
1352,1324,Lily,Lily020004,it's a yyy yyy floatie .,Lily,2733.503,2741.343,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [] [] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [] [] [n|float-DIM .],,,,,,,,,,LilyofLily_Lily020004_1324
1353,1325,Mother,Lily020004,he's got some floaties on .,Lily,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|3|JCT 7|3|PUNCT],[pro:sub|he~aux|be&3S] [v|get&PAST] [qn|some] [n|float-DIM-PL] [adv|on .],,,,,,,,,,MotherofLily_Lily020004_1325
1354,1326,Mother,Lily020004,he's got some floats on his arms .,Lily,2741.343,2744.961,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|QUANT] [5|3|OBJ] [6|3|JCT] [7|8|MOD] [8|6|POBJ 9|3|PUNCT],[pro:sub|he~aux|be&3S] [v|get&PAST] [qn|some] [n|float-PL] [prep|on] [det:poss|his] [n|arm-PL .],,,,,,,,,,MotherofLily_Lily020004_1326
1355,1327,Mother,Lily020004,"today , said Mister Brown at breakfast one bright summer morning , feels like the kind of day for taking a young bear to the seaside .",Lily,2744.961,2753.61,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM] [4|3|OBJ] [5|4|OBJ] [6|5|JCT] [7|6|POBJ] [8|11|MOD] [9|11|MOD] [10|11|MOD] [11|7|XMOD 12|11|LP] [13|11|CJCT] [14|13|JCT] [15|16|DET] [16|14|POBJ] [17|16|NJCT] [18|17|POBJ] [19|13|JCT] [20|19|POBJ] [21|23|DET] [22|23|MOD] [23|20|OBJ] [24|23|NJCT] [25|26|DET] [26|24|POBJ 27|1|PUNCT],[adv:tem|today cm|cm] [v|say&PAST] [n:prop|Mister] [n:prop|Brown] [prep|at] [n|breakfast] [pro:indef|one] [adj|bright] [n|summer] [n|morning cm|cm] [v|feel-3S] [prep|like] [det:art|the] [n|kind] [prep|of] [n|day] [prep|for] [n:gerund|take-PRESP] [det:art|a] [adj|young] [n|bear] [prep|to] [det:art|the] [n|seaside .],,,,,,,,,,MotherofLily_Lily020004_1327
1356,1328,Mother,Lily020004,hands up all those who agree .,Lily,2753.61,2755.441,[],[1|0|ROOT] [2|1|JCT] [3|4|QUANT] [4|2|POBJ] [5|6|LINK] [6|1|CJCT 7|1|PUNCT],[v|hand-3S] [prep|up] [qn|all] [pro:dem|those] [pro:rel|who] [v|agree .],,,,,,,,,,MotherofLily_Lily020004_1328
1357,1329,Mother,Lily020004,"Jonathan , Judy , and Missus Brown all put up their hands .",Lily,2755.441,2759.065,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|3|LP] [5|9|LINK] [6|9|SUBJ] [7|9|AUX] [8|9|JCT] [9|1|XJCT] [10|9|JCT] [11|12|MOD] [12|10|POBJ 13|1|PUNCT],[n:prop|Jonathan cm|cm] [n:prop|Judy cm|cm] [coord|and] [n:prop|Missus] [n:prop|Brown] [adv|all] [part|put&PASTP] [adv|up] [det:poss|their] [n|hand-PL .],,,,,,,,,,MotherofLily_Lily020004_1329
1358,1330,Mother,Lily020004,"and Paddington raised both his paws as well , just to make sure .",Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|QUANT] [5|6|MOD] [6|3|OBJ] [7|12|LINK] [8|12|SUBJ 9|8|LP] [10|12|JCT] [11|12|INF] [12|3|CJCT] [13|12|JCT 14|3|PUNCT],[coord|and] [n:prop|Paddington] [v|raise-PAST] [qn|both] [det:poss|his] [n|paw-PL] [conj|as] [n|well cm|cm] [adv|just] [inf|to] [v|make] [adj|sure .],,,,,,,,,,MotherofLily_Lily020004_1330
1359,1331,Lily,Lily020004,"it's a , yyy tent in seaside .",Lily,2759.065,2767.11,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET 4|3|LP] [] [5|2|PRED] [6|5|NJCT] [7|6|POBJ 8|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a cm|cm] [] [n|tent] [prep|in] [n|seaside .],,,,,,,,,,LilyofLily_Lily020004_1331
1360,1332,Mother,Lily020004,"there's a tent at the seaside , there is , we're gonna get to that , you're right .",Lily,2767.11,2770.511,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|15|SUBJ] [5|4|NJCT] [6|7|DET] [7|5|POBJ 8|7|LP] [9|10|SUBJ] [10|15|AUX 11|10|LP] [12|15|SUBJ 13|15|AUX] [14|15|AUX] [15|2|PRED] [16|15|JCT] [17|16|POBJ 18|15|LP] [19|21|SUBJ 20|21|AUX] [21|15|CJCT 22|2|PUNCT],[pro:exist|there~cop|be&3S] [det:art|a] [n|tent] [prep|at] [det:art|the] [n|seaside cm|cm] [adv|there] [cop|be&3S cm|cm] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|get] [prep|to] [pro:dem|that cm|cm] [pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020004_1332
1361,1333,Mother,Lily020004,"everyone was very excited , and by the time they set out , the Brown's car was so full of things there was scarcely room to move .",Lily,2770.511,2777.255,[],[1|4|SUBJ] [2|4|AUX] [3|4|JCT] [4|0|ROOT 5|4|LP] [6|4|CONJ] [7|11|JCT] [8|9|DET] [9|7|POBJ] [10|11|SUBJ] [11|18|CJCT] [12|11|JCT 13|11|LP] [14|17|DET] [15|17|MOD 16|15|POSS] [17|18|SUBJ] [18|6|COORD] [19|20|JCT] [20|24|JCT] [21|20|JCT] [22|21|POBJ] [23|24|SUBJ] [24|18|PRED] [25|26|JCT] [26|24|PRED] [27|26|NJCT] [28|27|POBJ 29|4|PUNCT],[pro:indef|everyone] [cop|be&PAST&13S] [adv|very] [part|excite-PASTP cm|cm] [coord|and] [prep|by] [det:art|the] [n|time] [pro:sub|they] [v|set&ZERO] [adv|out cm|cm] [det:art|the] [n:prop|Brown~poss|s] [n|car] [cop|be&PAST&13S] [adv|so] [adj|full] [prep|of] [n|thing-PL] [adv|there] [cop|be&PAST&13S] [adv|scarce&dadj-LY] [n|room] [prep|to] [n|move .],,,,,,,,,,MotherofLily_Lily020004_1333
1362,1334,Mother,Lily020004,Paddington carefully fastened his seat+belt .,Lily,2777.255,2780.431,[],[1|3|SUBJ] [2|3|JCT] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[n:prop|Paddington] [adv|care&dadj-FULL-LY] [v|fasten-PAST] [det:poss|his] [n|+n|seat+n|belt .],,,,,,,,,,MotherofLily_Lily020004_1334
1363,1335,Mother,Lily020004,do you think he sits in a special car+seat like yours ?,Lily,2780.431,2783.031,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|5|JCT] [7|9|DET] [8|9|MOD] [9|6|POBJ] [10|5|JCT] [11|10|POBJ 12|3|PUNCT],[mod|do] [pro:per|you] [v|think] [pro:sub|he] [v|sit-3S] [prep|in] [det:art|a] [n|special] [n|+n|car+n|seat] [prep|like] [pro:poss|yours ?],,,,,,,,,,MotherofLily_Lily020004_1335
1364,1336,Lily,Lily020004,yeah .,Lily,2783.031,2785.263,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1336
1365,1337,Mother,Lily020004,"yes , I think so too .",Lily,0.0,0.0,[],[1|4|COM 2|1|LP] [3|4|SUBJ] [4|0|ROOT] [5|4|OBJ] [6|5|PQ 7|4|PUNCT],[co|yes cm|cm] [pro:sub|I] [v|think] [conj|so] [post|too .],,,,,,,,,,MotherofLily_Lily020004_1337
1366,1338,Mother,Lily020004,are we nearly there Mister Brown he asked hopefully ?,Lily,0.0,0.0,[],[1|8|LINK] [2|8|SUBJ] [3|4|JCT] [4|8|JCT] [5|8|SUBJ] [6|8|JCT] [7|8|SUBJ] [8|0|ROOT] [9|8|JCT 10|8|PUNCT],[cop|be&PRES] [pro:sub|we] [adv|near&dadj-LY] [adv|there] [n:prop|Mister] [n:prop|Brown] [pro:sub|he] [v|ask-PAST] [adv|hope&dadj-FULL-LY ?],,,,,,,,,,MotherofLily_Lily020004_1338
1367,1339,Lily,Lily020004,yyy yyy yyy window .,Lily,2785.263,2791.43,[],[] [] [] [1|0|INCROOT 2|1|PUNCT],[] [] [] [n|window .],,,,,,,,,,LilyofLily_Lily020004_1339
1368,1340,Mother,Lily020004,"he's looking out the window , you're right .",Lily,2791.43,2793.19,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|6|DET] [6|4|POBJ 7|3|LP] [8|10|SUBJ 9|10|AUX] [10|3|ENUM 11|3|PUNCT],[pro:sub|he~aux|be&3S] [part|look-PRESP] [prep|out] [det:art|the] [n|window cm|cm] [pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020004_1340
1369,1341,Mother,Lily020004,Mister Brown removed a shovel handle from his left ear .,Lily,2793.19,2795.975,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ] [7|3|JCT] [8|9|MOD] [9|10|MOD] [10|7|POBJ 11|3|PUNCT],[n:prop|Mister] [n:prop|Brown] [v|remove-PAST] [det:art|a] [n|shovel] [n|handle] [prep|from] [det:poss|his] [n|left] [n|ear .],,,,,,,,,,MotherofLily_Lily020004_1341
1370,1342,Mother,Lily020004,"I'm afraid not , he said gloomily , we've only just left Windsor gardens and it's a very long way to the sea .",Lily,2795.975,2801.246,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|2|NEG 5|2|LP] [6|7|SUBJ] [7|2|CJCT] [8|7|JCT 9|7|LP] [10|14|SUBJ 11|14|AUX] [12|14|JCT] [13|14|JCT] [14|7|COMP] [15|16|SUBJ] [16|14|XCOMP] [17|19|LINK] [18|19|SUBJ 19|16|COMP] [20|23|DET] [21|22|JCT] [22|23|MOD] [23|19|PRED] [24|23|NJCT] [25|26|DET] [26|24|POBJ 27|2|PUNCT],[pro:sub|I~cop|be&1S] [adj|afraid] [neg|not cm|cm] [pro:sub|he] [v|say&PAST] [adv|gloom&dadj-Y-LY cm|cm] [pro:sub|we~aux|have] [adv|only] [adv|just] [v|leave&PAST] [n:prop|Windsor] [v|garden-3S] [coord|and] [pro:per|it~cop|be&3S] [det:art|a] [adv|very] [adj|long] [n|way] [prep|to] [det:art|the] [n|sea .],,,,,,,,,,MotherofLily_Lily020004_1342
1371,1343,Mother,Lily020004,"Mister Brown was right , it was a long journey .",Lily,2801.246,2805.213,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|JCT 5|3|LP] [6|7|SUBJ] [7|3|CJCT] [8|10|DET] [9|10|MOD] [10|7|PRED 11|3|PUNCT],[n:prop|Mister] [n:prop|Brown] [cop|be&PAST&13S] [adv|right cm|cm] [pro:per|it] [cop|be&PAST&13S] [det:art|a] [adj|long] [n|journey .],,,,,,,,,,MotherofLily_Lily020004_1343
1372,1344,Mother,Lily020004,"but when they reached the seaside , the sight of the land and water soon made up for it .",Lily,2805.213,2809.21,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ 7|6|LP] [8|9|DET] [9|4|OBJ] [10|9|NJCT] [11|12|DET] [12|10|POBJ] [13|16|LINK] [14|16|SUBJ] [15|16|JCT] [16|9|CJCT] [17|16|JCT] [18|16|JCT] [19|18|POBJ 20|4|PUNCT],[conj|but] [conj|when] [pro:sub|they] [v|reach-PAST] [det:art|the] [n|seaside cm|cm] [det:art|the] [n|sight] [prep|of] [det:art|the] [n|land] [coord|and] [n|water] [adv|soon] [v|make&PAST] [adv|up] [prep|for] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020004_1344
1373,1345,Mother,Lily020004,Paddington gave an excited sniff as he climbed out of the car .,Lily,2809.21,2812.726,[],[1|2|SUBJ] [2|5|LINK] [3|4|DET] [4|5|SUBJ] [5|0|ROOT] [6|8|LINK] [7|8|SUBJ] [8|5|CJCT] [9|8|JCT] [10|8|JCT] [11|12|DET] [12|10|POBJ 13|5|PUNCT],[n:prop|Paddington] [v|give&PAST] [det:art|a] [part|excite-PASTP] [v|sniff] [conj|as] [pro:sub|he] [v|climb-PAST] [adv|out] [prep|of] [det:art|the] [n|car .],,,,,,,,,,MotherofLily_Lily020004_1345
1374,1346,Mother,Lily020004,even the air had a different smell .,Lily,2812.726,2814.598,[],[1|4|JCT] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[adv|even] [det:art|the] [n|air] [v|have&PAST] [det:art|a] [adj|different] [n|smell .],,,,,,,,,,MotherofLily_Lily020004_1346
1375,1347,Mother,Lily020004,"that's because it's special seaside air , said Missus Brown , it's very good for you .",Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|LINK] [4|5|SUBJ 5|2|CJCT] [6|8|MOD] [7|8|MOD] [8|5|PRED 9|8|LP] [10|8|ENUM] [11|15|SUBJ] [12|15|JCT 13|12|LP] [14|15|SUBJ 15|10|COMP] [16|17|JCT] [17|15|PRED] [18|15|JCT] [19|18|POBJ 20|2|PUNCT],[pro:dem|that~cop|be&3S] [conj|because] [pro:per|it~cop|be&3S] [adj|special] [n|seaside] [n|air cm|cm] [v|say&PAST] [n:prop|Missus] [n:prop|Brown cm|cm] [pro:per|it~cop|be&3S] [adv|very] [adj|good] [prep|for] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020004_1347
1376,1348,Lily,Lily020004,yyy .,Lily,2814.598,2819.76,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1348
1377,1349,Mother,Lily020004,what are those ?,Lily,2819.76,2820.941,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what] [aux|be&PRES] [pro:dem|those ?],,,,,,,,,,MotherofLily_Lily020004_1349
1378,1350,Lily,Lily020004,yyy .,Lily,2820.941,2821.783,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1350
1379,1351,Mother,Lily020004,what are those ?,Lily,2821.783,2823.08,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:int|what] [aux|be&PRES] [pro:dem|those ?],,,,,,,,,,MotherofLily_Lily020004_1351
1380,1352,Lily,Lily020004,yyy .,Lily,2823.08,2824.895,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1352
1381,1353,Mother,Lily020004,"remember what type of special bird they are , near the ocean ?",Lily,2824.895,2827.766,[],[1|0|ROOT] [2|8|LINK] [3|8|JCT] [4|3|NJCT] [5|6|MOD] [6|4|POBJ] [7|8|SUBJ] [8|1|COMP 9|8|LP] [10|8|JCT] [11|12|DET] [12|10|POBJ 13|1|PUNCT],[v|remember] [pro:int|what] [n|type] [prep|of] [n|special] [n|bird] [pro:sub|they] [cop|be&PRES cm|cm] [prep|near] [det:art|the] [n|ocean ?],,,,,,,,,,MotherofLily_Lily020004_1353
1382,1354,Lily,Lily020004,yyy .,Lily,2827.766,2828.806,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1354
1383,1355,Mother,Lily020004,are they seagulls ?,Lily,2828.806,2829.89,[],[1|0|ROOT] [2|3|MOD] [3|1|PRED 4|1|PUNCT],[cop|be&PRES] [pro:sub|they] [n|+n|sea+n|gull-PL ?],,,,,,,,,,MotherofLily_Lily020004_1355
1384,1356,Lily,Lily020004,yeah .,Lily,2829.89,2846.655,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1356
1385,1357,Mother,Lily020004,yeah .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020004_1357
1386,1358,Lily,Lily020004,I saw a sign seagulls .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|OBJ 6|2|PUNCT],[pro:sub|I] [v|see&PAST] [det:art|a] [n|sign] [n|+n|sea+n|gull-PL .],,,,,,,,,,LilyofLily_Lily020004_1358
1387,1359,Mother,Lily020004,you saw a sign with seagulls on Waterman street .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|4|NJCT] [6|5|POBJ] [7|6|NJCT] [8|9|MOD] [9|7|POBJ 10|2|PUNCT],[pro:per|you] [v|see&PAST] [det:art|a] [n|sign] [prep|with] [n|+n|sea+n|gull-PL] [prep|on] [n:prop|Waterman] [n|street .],,,,,,,,,,MotherofLily_Lily020004_1359
1388,1360,Mother,Lily020004,when we were driving back .,Lily,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|JCT 6|4|PUNCT],[conj|when] [pro:sub|we] [aux|be&PAST] [part|drive-PRESP] [adv|back .],,,,,,,,,,MotherofLily_Lily020004_1360
1389,1361,Mother,Lily020004,"she xxx , I just taught her seagulls this morning , and we were driving back from my sister's , &-um , when she was at work .",Lily,0.0,0.0,[],[1|5|SUBJ] [2|1|LP] [3|5|SUBJ] [4|5|JCT] [5|0|ROOT] [6|7|MOD] [7|5|OBJ] [8|9|DET] [9|7|XMOD 10|9|LP] [11|14|LINK] [12|14|SUBJ] [13|14|AUX] [14|9|CJCT] [15|14|JCT] [16|14|JCT] [17|18|MOD] [18|16|POBJ 19|18|POSS 20|14|LP] [21|14|LP] [22|24|LINK] [23|24|SUBJ] [24|14|CJCT] [25|24|JCT] [26|25|POBJ 27|5|PUNCT],[pro:sub|she] [cm|cm] [pro:sub|I] [adv|just] [v|teach&PAST] [det:poss|her] [n|+n|sea+n|gull-PL] [pro:dem|this] [n|morning cm|cm] [coord|and] [pro:sub|we] [aux|be&PAST] [part|drive-PRESP] [adv|back] [prep|from] [det:poss|my] [n|sister~poss|s cm|cm] [cm|cm] [adv:int|when] [pro:sub|she] [cop|be&PAST&13S] [prep|at] [n|work .],,,,,,,,,,MotherofLily_Lily020004_1361
1390,1362,Lily,Lily020004,seagulls .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[n|+n|sea+n|gull-PL .],,,,,,,,,,LilyofLily_Lily020004_1362
1391,1363,Mother,Lily020004,"Lily said seagulls seagulls , and there's like a (t:t:trail off)",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|OBJ 5|4|LP] [6|8|LINK] [7|8|SUBJ 8|2|CJCT] [9|8|JCT] [10|9|POBJ 11|2|PUNCT],[n:prop|Lily] [v|say&PAST] [n|+n|sea+n|gull-PL] [n|+n|sea+n|gull-PL cm|cm] [coord|and] [pro:exist|there~cop|be&3S] [prep|like] [det:art|a (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_1363
1392,1364,Mother,Lily020004,"I don't know , some sort of (t:t:trail off)",Lily,2846.655,2850.818,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT 5|4|LP] [6|7|QUANT] [7|4|OBJ] [8|7|NJCT 9|4|PUNCT],[pro:sub|I] [mod|do~neg|not] [v|know cm|cm] [qn|some] [n|sort] [prep|of (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_1364
1393,1365,Mother,Lily020004,like a dental office or something like that that's got seagulls on it .,Lily,0.0,0.0,[],[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|POBJ] [5|4|CONJ] [6|5|COORD] [7|6|NJCT] [8|7|POBJ] [9|11|LINK 10|11|AUX] [11|8|CMOD] [12|11|OBJ] [13|11|JCT] [14|13|POBJ 15|1|PUNCT],[prep|like] [det:art|a] [adj|dental] [n|office] [coord|or] [pro:indef|something] [prep|like] [pro:dem|that] [pro:rel|that~cop|be&3S] [v|get&PAST] [n|+n|sea+n|gull-PL] [prep|on] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020004_1365
1394,1366,CameraOperator,Lily020004,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofLily_Lily020004_1366
1395,1367,Mother,Lily020004,are you so smart ?,Lily,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ] [3|4|JCT] [4|2|JCT 5|1|PUNCT],[cop|be&PRES] [pro:per|you] [adv|so] [adj|smart ?],,,,,,,,,,MotherofLily_Lily020004_1367
1396,1368,Lily,Lily020004,yeah .,Lily,2850.818,2855.318,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1368
1397,1369,Mother,Lily020004,yeah .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020004_1369
1398,1370,CameraOperator,Lily020004,xxx .,Lily,0.0,0.0,laughter,[],[],,,,,,,,,,CameraOperatorofLily_Lily020004_1370
1399,1371,Mother,Lily020004,Paddington looked around anxiously as Mister Brown began laying out beach things .,Lily,2855.318,2863.198,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|2|JCT] [6|5|POBJ] [7|8|SUBJ] [8|2|COMP] [9|8|OBJ] [10|11|JCT] [11|12|MOD] [12|9|OBJ 13|2|PUNCT],[n:prop|Paddington] [v|look-PAST] [adv|around] [adv|anxious&dadj-LY] [prep|as] [n:prop|Mister] [n:prop|Brown] [v|begin&PAST] [n:gerund|lay-PRESP] [adv|out] [n|beach] [n|thing-PL .],,,,,,,,,,MotherofLily_Lily020004_1371
1400,1372,Mother,Lily020004,"I hope the air doesn't get used up , Missus Brown , he said in a loud voice .",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|7|SUBJ] [5|7|AUX 6|5|NEG] [7|2|COMP] [8|7|OBJ] [9|8|JCT 10|8|LP] [11|15|SUBJ] [12|15|JCT 13|12|LP] [14|15|SUBJ] [15|8|CJCT] [16|15|JCT] [17|19|DET] [18|19|MOD] [19|16|POBJ 20|2|PUNCT],[pro:sub|I] [v|hope] [det:art|the] [n|air] [mod|do&3S~neg|not] [v|get] [v|use-PAST] [adv|up cm|cm] [n:prop|Missus] [n:prop|Brown cm|cm] [pro:sub|he] [v|say&PAST] [prep|in] [det:art|a] [adj|loud] [n|voice .],,,,,,,,,,MotherofLily_Lily020004_1372
1401,1373,Mother,Lily020004,and he gave a man doing deep breathing exercises a very hard stare indeed .,Lily,2863.198,2867.995,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|9|MOD] [7|9|MOD] [8|9|MOD] [9|5|XMOD] [10|13|DET] [11|12|JCT] [12|13|MOD] [13|9|OBJ] [14|13|NJCT 15|3|PUNCT],[coord|and] [pro:sub|he] [v|give&PAST] [det:art|a] [n|man] [part|do-PRESP] [adj|deep] [part|breathe-PRESP] [n|exercise-PL] [det:art|a] [adv|very] [adj|hard] [n|stare] [adv|indeed .],,,,,,,,,,MotherofLily_Lily020004_1373
1402,1374,Mother,Lily020004,"come on Paddington , called Judy , let's go for a swim .",Lily,2867.995,2871.118,[],[1|0|ROOT] [2|1|JCT] [3|2|POBJ 4|5|SUBJ] [5|1|COMP] [6|5|OBJ 7|6|LP] [8|5|COMP 9|8|OBJ] [10|8|XCOMP] [11|10|JCT] [12|13|DET] [13|11|POBJ 14|1|PUNCT],[v|come] [prep|on] [n:prop|Paddington cm|cm] [v|call-PAST] [n:prop|Judy cm|cm] [v|let~pro:obj|us] [v|go] [prep|for] [det:art|a] [n|swim .],,,,,,,,,,MotherofLily_Lily020004_1374
